LOC108699994	LOC108699994
LOC108699995	LOC108699995
LOC108699996	LOC108699996
LOC108699997	LOC108699997
LOC108699999	LOC108699999
LOC108700001	LOC108700001
LOC108700002	LOC108700002
LOC108700003	LOC108700003
LOC108700005	LOC108700005
LOC108700006	LOC108700006
LOC108700010	LOC108700010
LOC108700011	LOC108700011
LOC108700013	LOC108700013
LOC108700017	LOC108700017
LOC108700018	LOC108700018
LOC108700021	LOC108700021
LOC108700022	LOC108700022
LOC108700024	LOC108700024
LOC108700025	LOC108700025
LOC108700030	LOC108700030
LOC108700035	LOC108700035
LOC108700036	LOC108700036
LOC108700038	LOC108700038
LOC108700041	LOC108700041
LOC108700042	LOC108700042
LOC108700046	LOC108700046
LOC108700049	LOC108700049
LOC108700050	LOC108700050
LOC108700053	LOC108700053
LOC108700054	LOC108700054
LOC108700055	LOC108700055
LOC108700056	LOC108700056
LOC108700057	LOC108700057
LOC108700058	LOC108700058
LOC108700063	LOC108700063
LOC108700064	LOC108700064
LOC108700066	LOC108700066
LOC108700067	LOC108700067
LOC108700068	LOC108700068
LOC108700070	LOC108700070
LOC108700074	LOC108700074
LOC108700076	LOC108700076
LOC108700078	LOC108700078
LOC108700079	LOC108700079
LOC108700081	LOC108700081
LOC108700083	LOC108700083
LOC108700084	LOC108700084
LOC108700085	LOC108700085
LOC108700086	LOC108700086
LOC108700087	LOC108700087
LOC108700091	LOC108700091
LOC108700092	LOC108700092
LOC108700094	LOC108700094
LOC108700097	LOC108700097
LOC108700099	LOC108700099
LOC108700100	LOC108700100
LOC108700106	LOC108700106
LOC108700107	LOC108700107
LOC108700108	LOC108700108
LOC108700113	LOC108700113
LOC108700115	LOC108700115
LOC108700122	LOC108700122
LOC108700124	LOC108700124
LOC108700131	LOC108700131
LOC108700132	LOC108700132
LOC108700135	LOC108700135
LOC108700137	LOC108700137
LOC108700138	LOC108700138
LOC108700139	LOC108700139
LOC108700142	LOC108700142
LOC108700144	LOC108700144
LOC108700145	LOC108700145
LOC108700148	LOC108700148
LOC108700149	LOC108700149
LOC108700150	LOC108700150
LOC108700158	LOC108700158
LOC108700171	LOC108700171
LOC108700172	LOC108700172
LOC108700174	LOC108700174
LOC108700176	LOC108700176
LOC108700178	LOC108700178
LOC108700181	LOC108700181
LOC108700184	LOC108700184
LOC108700185	LOC108700185
LOC108700186	LOC108700186
LOC108700190	LOC108700190
LOC108700196	LOC108700196
LOC108700200	LOC108700200
LOC108700207	LOC108700207
LOC108700209	LOC108700209
LOC108700210	LOC108700210
LOC108700218	LOC108700218
LOC108700220	LOC108700220
LOC108700221	LOC108700221
LOC108700223	LOC108700223
LOC108700228	LOC108700228
LOC108700229	LOC108700229
LOC108700231	LOC108700231
LOC108700234	LOC108700234
LOC108700239	LOC108700239
LOC108700240	LOC108700240
LOC108700245	LOC108700245
LOC108700251	LOC108700251
LOC108700252	LOC108700252
LOC108700255	LOC108700255
LOC108700257	LOC108700257
LOC108700261	LOC108700261
LOC108700265	LOC108700265
LOC108700267	LOC108700267
LOC108700270	LOC108700270
LOC108700277	LOC108700277
LOC108700278	LOC108700278
LOC108700279	LOC108700279
LOC108700280	LOC108700280
LOC108700297	LOC108700297
LOC108700300	LOC108700300
LOC108700302	LOC108700302
LOC108700306	LOC108700306
LOC108700307	LOC108700307
LOC108700309	LOC108700309
LOC108700311	LOC108700311
LOC108700312	LOC108700312
LOC108700313	LOC108700313
LOC108700314	LOC108700314
LOC108700315	LOC108700315
LOC108700317	LOC108700317
LOC108700324	LOC108700324
LOC108700326	LOC108700326
LOC108700327	LOC108700327
LOC108700328	LOC108700328
LOC108700329	LOC108700329
LOC108700330	LOC108700330
LOC108700331	LOC108700331
LOC108700332	LOC108700332
LOC108700335	LOC108700335
LOC108700336	LOC108700336
LOC108700342	LOC108700342
LOC108700343	LOC108700343
LOC108700345	LOC108700345
LOC108700346	LOC108700346
LOC108700350	LOC108700350
LOC108700354	LOC108700354
LOC108700356	LOC108700356
LOC108700360	LOC108700360
LOC108700364	LOC108700364
LOC108700365	LOC108700365
LOC108700366	LOC108700366
LOC108700368	LOC108700368
LOC108700369	LOC108700369
LOC108700370	LOC108700370
LOC108700377	LOC108700377
LOC108700381	LOC108700381
LOC108700384	LOC108700384
LOC108700390	LOC108700390
LOC108700391	LOC108700391
LOC108700394	LOC108700394
LOC108700395	LOC108700395
LOC108700396	LOC108700396
LOC108700398	LOC108700398
LOC108700399	LOC108700399
LOC108700400	LOC108700400
LOC108700404	LOC108700404
LOC108700410	LOC108700410
LOC108700411	LOC108700411
LOC108700412	LOC108700412
LOC108700413	LOC108700413
LOC108700415	LOC108700415
LOC108700417	LOC108700417
LOC108700419	LOC108700419
LOC108700423	LOC108700423
LOC108700424	LOC108700424
LOC108700425	LOC108700425
LOC108700428	LOC108700428
LOC108700431	LOC108700431
LOC108700432	LOC108700432
LOC108700433	LOC108700433
LOC108700434	LOC108700434
LOC108700443	LOC108700443
LOC108700444	LOC108700444
LOC108700447	LOC108700447
LOC108700451	LOC108700451
LOC108700456	LOC108700456
LOC108700458	LOC108700458
LOC108700461	LOC108700461
LOC108700465	LOC108700465
LOC108700467	LOC108700467
LOC108700468	LOC108700468
LOC108700469	LOC108700469
LOC108700472	LOC108700472
LOC108700474	LOC108700474
LOC108700476	LOC108700476
LOC108700477	LOC108700477
LOC108700478	LOC108700478
LOC108700482	LOC108700482
LOC108700484	LOC108700484
LOC108700487	LOC108700487
LOC108700488	LOC108700488
LOC108700490	LOC108700490
LOC108700492	LOC108700492
LOC108700493	LOC108700493
LOC108700494	LOC108700494
LOC108700495	LOC108700495
LOC108700500	LOC108700500
LOC108700502	LOC108700502
LOC108700503	LOC108700503
LOC108700504	LOC108700504
LOC108700505	LOC108700505
LOC108700508	LOC108700508
LOC108700509	LOC108700509
LOC108700510	LOC108700510
LOC108700512	LOC108700512
LOC108700515	LOC108700515
LOC108700520	LOC108700520
LOC108700522	LOC108700522
LOC108700523	LOC108700523
LOC108700524	LOC108700524
LOC108700531	LOC108700531
LOC108700532	LOC108700532
LOC108700534	LOC108700534
LOC108700535	LOC108700535
LOC108700536	LOC108700536
LOC108700540	LOC108700540
LOC108700542	LOC108700542
LOC108700548	LOC108700548
LOC108700549	LOC108700549
LOC108700553	LOC108700553
LOC108700555	LOC108700555
LOC108700556	LOC108700556
LOC108700560	LOC108700560
LOC108700566	LOC108700566
LOC108700571	LOC108700571
LOC108700573	LOC108700573
LOC108700575	LOC108700575
LOC108700576	LOC108700576
LOC108700578	LOC108700578
LOC108700579	LOC108700579
LOC108700581	LOC108700581
LOC108700582	LOC108700582
LOC108700584	LOC108700584
LOC108700586	LOC108700586
LOC108700587	LOC108700587
LOC108700597	LOC108700597
LOC108700598	LOC108700598
LOC108700599	LOC108700599
LOC108700601	LOC108700601
LOC108700606	LOC108700606
LOC108700607	LOC108700607
LOC108700608	LOC108700608
LOC108700610	LOC108700610
LOC108700611	LOC108700611
LOC108700612	LOC108700612
LOC108700615	LOC108700615
LOC108700617	LOC108700617
LOC108700619	LOC108700619
LOC108700621	LOC108700621
LOC108700622	LOC108700622
LOC108700623	LOC108700623
LOC108700624	LOC108700624
LOC108700629	LOC108700629
LOC108700631	LOC108700631
LOC108700633	LOC108700633
LOC108700638	LOC108700638
LOC108700639	LOC108700639
LOC108700640	LOC108700640
LOC108700642	LOC108700642
LOC108700643	LOC108700643
LOC108700645	LOC108700645
LOC108700648	LOC108700648
LOC108700651	LOC108700651
LOC108700658	LOC108700658
LOC108700659	LOC108700659
LOC108700662	LOC108700662
LOC108700666	LOC108700666
LOC108700667	LOC108700667
LOC108700673	LOC108700673
LOC108700675	LOC108700675
LOC108700677	LOC108700677
LOC108700678	LOC108700678
LOC108700680	LOC108700680
LOC108700683	LOC108700683
LOC108700685	LOC108700685
LOC108700686	LOC108700686
LOC108700688	LOC108700688
LOC108700695	LOC108700695
LOC108700739	LOC108700739
LOC108700745	LOC108700745
LOC108700747	LOC108700747
LOC108700753	LOC108700753
LOC108700761	LOC108700761
LOC108700765	LOC108700765
LOC108700767	LOC108700767
LOC108700771	LOC108700771
LOC108700773	LOC108700773
LOC108700777	LOC108700777
LOC108700778	LOC108700778
LOC108700779	LOC108700779
LOC108700782	LOC108700782
LOC108700786	LOC108700786
LOC108700787	LOC108700787
LOC108700788	LOC108700788
LOC108700789	LOC108700789
LOC108700790	LOC108700790
LOC108700791	LOC108700791
LOC108700795	LOC108700795
LOC108700803	LOC108700803
LOC108700804	LOC108700804
LOC108700806	LOC108700806
LOC108700808	LOC108700808
LOC108700810	LOC108700810
LOC108700812	LOC108700812
LOC108700813	LOC108700813
LOC108700821	LOC108700821
LOC108700822	LOC108700822
LOC108700826	LOC108700826
LOC108700827	LOC108700827
LOC108700829	LOC108700829
LOC108700830	LOC108700830
LOC108700837	LOC108700837
LOC108700843	LOC108700843
LOC108700853	LOC108700853
LOC108700856	LOC108700856
LOC108700857	LOC108700857
LOC108700860	LOC108700860
LOC108700861	LOC108700861
LOC108700862	LOC108700862
LOC108700864	LOC108700864
LOC108700870	LOC108700870
LOC108700876	LOC108700876
LOC108700878	LOC108700878
LOC108700879	LOC108700879
LOC108700881	LOC108700881
LOC108700891	LOC108700891
LOC108700895	LOC108700895
LOC108700896	LOC108700896
LOC108700897	LOC108700897
LOC108700899	LOC108700899
LOC108700901	LOC108700901
LOC108700903	LOC108700903
LOC108700904	LOC108700904
LOC108700905	LOC108700905
LOC108700909	LOC108700909
LOC108700910	LOC108700910
LOC108700913	LOC108700913
LOC108700918	LOC108700918
LOC108700920	LOC108700920
LOC108700924	LOC108700924
LOC108700925	LOC108700925
LOC108700929	LOC108700929
LOC108700931	LOC108700931
LOC108700932	LOC108700932
LOC108700933	LOC108700933
LOC108700935	LOC108700935
LOC108700937	LOC108700937
LOC108700938	LOC108700938
LOC108700942	LOC108700942
LOC108700943	LOC108700943
LOC108700946	LOC108700946
LOC108700948	LOC108700948
LOC108700949	LOC108700949
LOC108700953	LOC108700953
LOC108700955	LOC108700955
LOC108700956	LOC108700956
LOC108700957	LOC108700957
LOC108700958	LOC108700958
LOC108700959	LOC108700959
LOC108700962	LOC108700962
LOC108700963	LOC108700963
LOC108700968	LOC108700968
LOC108700969	LOC108700969
LOC108700971	LOC108700971
LOC108700973	LOC108700973
LOC108700975	LOC108700975
LOC108700977	LOC108700977
LOC108700980	LOC108700980
LOC108700983	LOC108700983
LOC108700989	LOC108700989
LOC108700990	LOC108700990
LOC108700991	LOC108700991
LOC108700992	LOC108700992
LOC108700996	LOC108700996
LOC108700998	LOC108700998
LOC108701001	LOC108701001
LOC108701002	LOC108701002
LOC108701003	LOC108701003
LOC108701004	LOC108701004
LOC108701005	LOC108701005
LOC108701006	LOC108701006
LOC108701008	LOC108701008
LOC108701009	LOC108701009
LOC108701012	LOC108701012
LOC108701016	LOC108701016
LOC108701017	LOC108701017
LOC108701018	LOC108701018
LOC108701019	LOC108701019
LOC108701023	LOC108701023
LOC108701025	LOC108701025
LOC108701026	LOC108701026
LOC108701030	LOC108701030
LOC108701031	LOC108701031
LOC108701032	LOC108701032
LOC108701037	LOC108701037
LOC108701053	LOC108701053
LOC108701054	LOC108701054
LOC108701058	LOC108701058
LOC108701060	LOC108701060
LOC108701063	LOC108701063
LOC108701064	LOC108701064
LOC108701067	LOC108701067
LOC108701070	LOC108701070
LOC108701073	LOC108701073
LOC108701074	LOC108701074
LOC108701075	LOC108701075
LOC108701076	LOC108701076
LOC108701078	LOC108701078
LOC108701081	LOC108701081
LOC108701082	LOC108701082
LOC108701090	LOC108701090
LOC108701091	LOC108701091
LOC108701095	LOC108701095
LOC108701101	LOC108701101
LOC108701106	LOC108701106
LOC108701107	LOC108701107
LOC108701108	LOC108701108
LOC108701111	LOC108701111
LOC108701112	LOC108701112
LOC108701113	LOC108701113
LOC108701116	LOC108701116
LOC108701117	LOC108701117
LOC108701120	LOC108701120
LOC108701125	LOC108701125
LOC108701127	LOC108701127
LOC108701128	LOC108701128
LOC108701130	LOC108701130
LOC108701132	LOC108701132
LOC108701134	LOC108701134
LOC108701136	LOC108701136
LOC108701144	LOC108701144
LOC108701149	LOC108701149
LOC108701150	LOC108701150
LOC108701152	LOC108701152
LOC108701154	LOC108701154
LOC108701155	LOC108701155
LOC108701160	LOC108701160
LOC108701162	LOC108701162
LOC108701163	LOC108701163
LOC108701165	LOC108701165
LOC108701166	LOC108701166
LOC108701168	LOC108701168
LOC108701169	LOC108701169
LOC108701172	LOC108701172
LOC108701173	LOC108701173
LOC108701176	LOC108701176
LOC108701177	LOC108701177
LOC108701178	LOC108701178
LOC108701179	LOC108701179
LOC108701181	LOC108701181
LOC108701185	LOC108701185
LOC108701186	LOC108701186
LOC108701189	LOC108701189
LOC108701190	LOC108701190
LOC108701192	LOC108701192
LOC108701194	LOC108701194
LOC108701196	LOC108701196
LOC108701197	LOC108701197
LOC108701198	LOC108701198
LOC108701201	LOC108701201
LOC108701202	LOC108701202
LOC108701205	LOC108701205
LOC108701206	LOC108701206
LOC108701209	LOC108701209
LOC108701212	LOC108701212
LOC108701216	LOC108701216
LOC108701217	LOC108701217
LOC108701219	LOC108701219
LOC108701220	LOC108701220
LOC108701225	LOC108701225
LOC108701226	LOC108701226
LOC108701228	LOC108701228
LOC108701229	LOC108701229
LOC108701230	LOC108701230
LOC108701233	LOC108701233
LOC108701234	LOC108701234
LOC108701237	LOC108701237
LOC108701241	LOC108701241
LOC108701242	LOC108701242
LOC108701243	LOC108701243
LOC108701244	LOC108701244
LOC108701248	LOC108701248
LOC108701249	LOC108701249
LOC108701252	LOC108701252
LOC108701253	LOC108701253
LOC108701254	LOC108701254
LOC108701255	LOC108701255
LOC108701257	LOC108701257
LOC108701258	LOC108701258
LOC108701260	LOC108701260
LOC108701262	LOC108701262
LOC108701264	LOC108701264
LOC108701268	LOC108701268
LOC108701269	LOC108701269
LOC108701270	LOC108701270
LOC108701272	LOC108701272
LOC108701274	LOC108701274
LOC108701277	LOC108701277
LOC108701278	LOC108701278
LOC108701290	LOC108701290
LOC108701294	LOC108701294
LOC108701296	LOC108701296
LOC108701297	LOC108701297
LOC108701307	LOC108701307
LOC108701308	LOC108701308
LOC108701309	LOC108701309
LOC108701317	LOC108701317
LOC108701319	LOC108701319
LOC108701324	LOC108701324
LOC108701325	LOC108701325
LOC108701326	LOC108701326
LOC108701328	LOC108701328
LOC108701330	LOC108701330
LOC108701338	LOC108701338
LOC108701341	LOC108701341
LOC108701344	LOC108701344
LOC108701346	LOC108701346
LOC108701348	LOC108701348
LOC108701352	LOC108701352
LOC108701353	LOC108701353
LOC108701357	LOC108701357
LOC108701361	LOC108701361
LOC108701362	LOC108701362
LOC108701363	LOC108701363
LOC108701364	LOC108701364
LOC108701365	LOC108701365
LOC108701370	LOC108701370
LOC108701372	LOC108701372
LOC108701380	LOC108701380
LOC108701384	LOC108701384
LOC108701391	LOC108701391
LOC108701392	LOC108701392
LOC108701403	LOC108701403
LOC108701404	LOC108701404
LOC108701405	LOC108701405
LOC108701408	LOC108701408
LOC108701415	LOC108701415
LOC108701416	LOC108701416
LOC108701421	LOC108701421
LOC108701422	LOC108701422
LOC108701425	LOC108701425
LOC108701426	LOC108701426
LOC108701427	LOC108701427
LOC108701428	LOC108701428
LOC108701432	LOC108701432
LOC108701435	LOC108701435
LOC108701438	LOC108701438
LOC108701441	LOC108701441
LOC108701442	LOC108701442
LOC108701444	LOC108701444
LOC108701446	LOC108701446
LOC108701447	LOC108701447
LOC108701448	LOC108701448
LOC108701456	LOC108701456
LOC108701458	LOC108701458
LOC108701459	LOC108701459
LOC108701460	LOC108701460
LOC108701463	LOC108701463
LOC108701466	LOC108701466
LOC108701467	LOC108701467
LOC108701468	LOC108701468
LOC108701477	LOC108701477
LOC108701478	LOC108701478
LOC108701479	LOC108701479
LOC108701488	LOC108701488
LOC108701490	LOC108701490
LOC108701499	LOC108701499
LOC108701500	LOC108701500
LOC108701507	LOC108701507
LOC108701509	LOC108701509
LOC108701515	LOC108701515
LOC108701516	LOC108701516
LOC108701520	LOC108701520
LOC108701521	LOC108701521
LOC108701528	LOC108701528
LOC108701529	LOC108701529
LOC108701533	LOC108701533
LOC108701534	LOC108701534
LOC108701542	LOC108701542
LOC108701544	LOC108701544
LOC108701546	LOC108701546
LOC108701554	LOC108701554
LOC108701562	LOC108701562
LOC108701563	LOC108701563
LOC108701566	LOC108701566
LOC108701567	LOC108701567
LOC108701568	LOC108701568
LOC108701569	LOC108701569
LOC108701588	LOC108701588
LOC108701590	LOC108701590
LOC108701591	LOC108701591
LOC108701595	LOC108701595
LOC108701596	LOC108701596
LOC108701598	LOC108701598
LOC108701603	LOC108701603
LOC108701610	LOC108701610
LOC108701612	LOC108701612
LOC108701616	LOC108701616
LOC108701619	LOC108701619
LOC108701629	LOC108701629
LOC108701635	LOC108701635
LOC108701637	LOC108701637
LOC108701642	LOC108701642
LOC108701644	LOC108701644
LOC108701647	LOC108701647
LOC108701654	LOC108701654
LOC108701655	LOC108701655
LOC108701657	LOC108701657
LOC108701659	LOC108701659
LOC108701660	LOC108701660
LOC108701662	LOC108701662
LOC108701665	LOC108701665
LOC108701666	LOC108701666
LOC108701676	LOC108701676
LOC108701681	LOC108701681
LOC108701685	LOC108701685
LOC108701689	LOC108701689
LOC108701691	LOC108701691
LOC108701696	LOC108701696
LOC108701698	LOC108701698
LOC108701700	LOC108701700
LOC108701707	LOC108701707
LOC108701708	LOC108701708
LOC108701709	LOC108701709
LOC108701717	LOC108701717
LOC108701718	LOC108701718
LOC108701719	LOC108701719
LOC108701720	LOC108701720
LOC108701721	LOC108701721
LOC108701722	LOC108701722
LOC108701723	LOC108701723
LOC108701729	LOC108701729
LOC108701730	LOC108701730
LOC108701732	LOC108701732
LOC108701733	LOC108701733
LOC108701734	LOC108701734
LOC108701735	LOC108701735
LOC108701736	LOC108701736
LOC108701737	LOC108701737
LOC108701738	LOC108701738
LOC108701741	LOC108701741
LOC108701742	LOC108701742
LOC108701743	LOC108701743
LOC108701744	LOC108701744
LOC108701745	LOC108701745
LOC108701746	LOC108701746
LOC108701747	LOC108701747
LOC108701749	LOC108701749
LOC108701751	LOC108701751
LOC108701756	LOC108701756
LOC108701765	LOC108701765
LOC108701767	LOC108701767
LOC108701771	LOC108701771
LOC108701773	LOC108701773
LOC108701774	LOC108701774
LOC108701775	LOC108701775
LOC108701776	LOC108701776
LOC108701777	LOC108701777
LOC108701779	LOC108701779
LOC108701781	LOC108701781
LOC108701783	LOC108701783
LOC108701784	LOC108701784
LOC108701786	LOC108701786
LOC108701787	LOC108701787
LOC108701789	LOC108701789
LOC108701790	LOC108701790
LOC108701791	LOC108701791
LOC108701794	LOC108701794
LOC108701805	LOC108701805
LOC108701807	LOC108701807
LOC108701808	LOC108701808
LOC108701812	LOC108701812
LOC108701813	LOC108701813
LOC108701814	LOC108701814
LOC108701815	LOC108701815
LOC108701817	LOC108701817
LOC108701818	LOC108701818
LOC108701821	LOC108701821
LOC108701823	LOC108701823
LOC108701824	LOC108701824
LOC108701825	LOC108701825
LOC108701826	LOC108701826
LOC108701828	LOC108701828
LOC108701831	LOC108701831
LOC108701833	LOC108701833
LOC108701836	LOC108701836
LOC108701838	LOC108701838
LOC108701839	LOC108701839
LOC108701840	LOC108701840
LOC108701843	LOC108701843
LOC108701845	LOC108701845
LOC108701848	LOC108701848
LOC108701849	LOC108701849
LOC108701851	LOC108701851
LOC108701854	LOC108701854
LOC108701855	LOC108701855
LOC108701857	LOC108701857
LOC108701858	LOC108701858
LOC108701859	LOC108701859
LOC108701862	LOC108701862
LOC108701863	LOC108701863
LOC108701868	LOC108701868
LOC108701872	LOC108701872
LOC108701873	LOC108701873
LOC108701878	LOC108701878
LOC108701879	LOC108701879
LOC108701881	LOC108701881
LOC108701882	LOC108701882
LOC108701883	LOC108701883
LOC108701886	LOC108701886
LOC108701887	LOC108701887
LOC108701888	LOC108701888
LOC108701889	LOC108701889
LOC108701890	LOC108701890
LOC108701891	LOC108701891
LOC108701896	LOC108701896
LOC108701897	LOC108701897
LOC108701898	LOC108701898
LOC108701899	LOC108701899
LOC108701900	LOC108701900
LOC108701902	LOC108701902
LOC108701904	LOC108701904
LOC108701910	LOC108701910
LOC108701911	LOC108701911
LOC108701912	LOC108701912
LOC108701918	LOC108701918
LOC108701919	LOC108701919
LOC108701920	LOC108701920
LOC108701921	LOC108701921
LOC108701924	LOC108701924
LOC108701925	LOC108701925
LOC108701933	LOC108701933
LOC108701934	LOC108701934
LOC108701935	LOC108701935
LOC108701939	LOC108701939
LOC108701943	LOC108701943
LOC108701947	LOC108701947
LOC108701952	LOC108701952
LOC108701957	LOC108701957
LOC108701960	LOC108701960
LOC108701964	LOC108701964
LOC108701967	LOC108701967
LOC108701970	LOC108701970
LOC108701971	LOC108701971
LOC108701973	LOC108701973
LOC108701978	LOC108701978
LOC108701983	LOC108701983
LOC108701986	LOC108701986
LOC108701991	LOC108701991
LOC108701992	LOC108701992
LOC108701993	LOC108701993
LOC108701997	LOC108701997
LOC108701998	LOC108701998
LOC108702001	LOC108702001
LOC108702006	LOC108702006
LOC108702011	LOC108702011
LOC108702012	LOC108702012
LOC108702030	LOC108702030
LOC108702031	LOC108702031
LOC108702033	LOC108702033
LOC108702035	LOC108702035
LOC108702038	LOC108702038
LOC108702041	LOC108702041
LOC108702042	LOC108702042
LOC108702044	LOC108702044
LOC108702046	LOC108702046
LOC108702047	LOC108702047
LOC108702050	LOC108702050
LOC108702051	LOC108702051
LOC108702053	LOC108702053
LOC108702054	LOC108702054
LOC108702055	LOC108702055
LOC108702059	LOC108702059
LOC108702064	LOC108702064
LOC108702065	LOC108702065
LOC108702066	LOC108702066
LOC108702068	LOC108702068
LOC108702070	LOC108702070
LOC108702071	LOC108702071
LOC108702076	LOC108702076
LOC108702077	LOC108702077
LOC108702078	LOC108702078
LOC108702080	LOC108702080
LOC108702158	LOC108702158
LOC108702162	LOC108702162
LOC108702164	LOC108702164
LOC108702166	LOC108702166
LOC108702175	LOC108702175
LOC108702176	LOC108702176
LOC108702178	LOC108702178
LOC108702180	LOC108702180
LOC108702181	LOC108702181
LOC108702183	LOC108702183
LOC108702184	LOC108702184
LOC108702185	LOC108702185
LOC108702189	LOC108702189
LOC108702190	LOC108702190
LOC108702192	LOC108702192
LOC108702193	LOC108702193
LOC108702194	LOC108702194
LOC108702195	LOC108702195
LOC108702196	LOC108702196
LOC108702197	LOC108702197
LOC108702199	LOC108702199
LOC108702202	LOC108702202
LOC108702203	LOC108702203
LOC108702204	LOC108702204
LOC108702209	LOC108702209
LOC108702210	LOC108702210
LOC108702211	LOC108702211
LOC108702214	LOC108702214
LOC108702215	LOC108702215
LOC108702216	LOC108702216
LOC108702218	LOC108702218
LOC108702223	LOC108702223
LOC108702224	LOC108702224
LOC108702225	LOC108702225
LOC108702226	LOC108702226
LOC108702227	LOC108702227
LOC108702229	LOC108702229
LOC108702230	LOC108702230
LOC108702232	LOC108702232
LOC108702233	LOC108702233
LOC108702235	LOC108702235
LOC108702236	LOC108702236
LOC108702243	LOC108702243
LOC108702244	LOC108702244
LOC108702246	LOC108702246
LOC108702247	LOC108702247
LOC108702248	LOC108702248
LOC108702251	LOC108702251
LOC108702253	LOC108702253
LOC108702254	LOC108702254
LOC108702256	LOC108702256
LOC108702259	LOC108702259
LOC108702260	LOC108702260
LOC108702261	LOC108702261
LOC108702263	LOC108702263
LOC108702264	LOC108702264
LOC108702265	LOC108702265
LOC108702266	LOC108702266
LOC108702267	LOC108702267
LOC108702268	LOC108702268
LOC108702269	LOC108702269
LOC108702270	LOC108702270
LOC108702272	LOC108702272
LOC108702273	LOC108702273
LOC108702276	LOC108702276
LOC108702277	LOC108702277
LOC108702278	LOC108702278
LOC108702279	LOC108702279
LOC108702280	LOC108702280
LOC108702282	LOC108702282
LOC108702283	LOC108702283
LOC108702284	LOC108702284
LOC108702286	LOC108702286
LOC108702288	LOC108702288
LOC108702289	LOC108702289
LOC108702290	LOC108702290
LOC108702294	LOC108702294
LOC108702295	LOC108702295
LOC108702297	LOC108702297
LOC108702299	LOC108702299
LOC108702302	LOC108702302
LOC108702303	LOC108702303
LOC108702305	LOC108702305
LOC108702309	LOC108702309
LOC108702310	LOC108702310
LOC108702312	LOC108702312
LOC108702313	LOC108702313
LOC108702317	LOC108702317
LOC108702318	LOC108702318
LOC108702319	LOC108702319
LOC108702320	LOC108702320
LOC108702332	LOC108702332
LOC108702334	LOC108702334
LOC108702335	LOC108702335
LOC108702337	LOC108702337
LOC108702341	LOC108702341
LOC108702346	LOC108702346
LOC108702347	LOC108702347
LOC108702348	LOC108702348
LOC108702349	LOC108702349
LOC108702350	LOC108702350
LOC108702351	LOC108702351
LOC108702352	LOC108702352
LOC108702353	LOC108702353
LOC108702355	LOC108702355
LOC108702356	LOC108702356
LOC108702358	LOC108702358
LOC108702363	LOC108702363
LOC108702365	LOC108702365
LOC108702367	LOC108702367
LOC108702369	LOC108702369
LOC108702370	LOC108702370
LOC108702371	LOC108702371
LOC108702374	LOC108702374
LOC108702376	LOC108702376
LOC108702378	LOC108702378
LOC108702379	LOC108702379
LOC108702380	LOC108702380
LOC108702385	LOC108702385
LOC108702387	LOC108702387
LOC108702389	LOC108702389
LOC108702395	LOC108702395
LOC108702396	LOC108702396
LOC108702399	LOC108702399
LOC108702400	LOC108702400
LOC108702401	LOC108702401
LOC108702410	LOC108702410
LOC108702420	LOC108702420
LOC108702421	LOC108702421
LOC108702423	LOC108702423
LOC108702425	LOC108702425
LOC108702428	LOC108702428
LOC108702432	LOC108702432
LOC108702435	LOC108702435
LOC108702436	LOC108702436
LOC108702438	LOC108702438
LOC108702441	LOC108702441
LOC108702443	LOC108702443
LOC108702444	LOC108702444
LOC108702445	LOC108702445
LOC108702446	LOC108702446
LOC108702448	LOC108702448
LOC108702449	LOC108702449
LOC108702453	LOC108702453
LOC108702458	LOC108702458
LOC108702459	LOC108702459
LOC108702465	LOC108702465
LOC108702470	LOC108702470
LOC108702476	LOC108702476
LOC108702483	LOC108702483
LOC108702486	LOC108702486
LOC108702488	LOC108702488
LOC108702489	LOC108702489
LOC108702492	LOC108702492
LOC108702493	LOC108702493
LOC108702494	LOC108702494
LOC108702495	LOC108702495
LOC108702499	LOC108702499
LOC108702500	LOC108702500
LOC108702501	LOC108702501
LOC108702502	LOC108702502
LOC108702512	LOC108702512
LOC108702517	LOC108702517
LOC108702520	LOC108702520
LOC108702522	LOC108702522
LOC108702525	LOC108702525
LOC108702533	LOC108702533
LOC108702543	LOC108702543
LOC108702545	LOC108702545
LOC108702546	LOC108702546
LOC108702550	LOC108702550
LOC108702554	LOC108702554
LOC108702556	LOC108702556
LOC108702563	LOC108702563
LOC108702564	LOC108702564
LOC108702565	LOC108702565
LOC108702568	LOC108702568
LOC108702569	LOC108702569
LOC108702571	LOC108702571
LOC108702574	LOC108702574
LOC108702575	LOC108702575
LOC108702579	LOC108702579
LOC108702581	LOC108702581
LOC108702589	LOC108702589
LOC108702592	LOC108702592
LOC108702599	LOC108702599
LOC108702601	LOC108702601
LOC108702603	LOC108702603
LOC108702607	LOC108702607
LOC108702610	LOC108702610
LOC108702612	LOC108702612
LOC108702617	LOC108702617
LOC108702621	LOC108702621
LOC108702625	LOC108702625
LOC108702627	LOC108702627
LOC108702629	LOC108702629
LOC108702630	LOC108702630
LOC108702633	LOC108702633
LOC108702636	LOC108702636
LOC108702638	LOC108702638
LOC108702639	LOC108702639
LOC108702640	LOC108702640
LOC108702641	LOC108702641
LOC108702642	LOC108702642
LOC108702648	LOC108702648
LOC108702649	LOC108702649
LOC108702651	LOC108702651
LOC108702652	LOC108702652
LOC108702659	LOC108702659
LOC108702661	LOC108702661
LOC108702663	LOC108702663
